"Id_Utilisateur","Type","Date","Mise_à_Jour","Domaine_D'activité","Branche","Niveau_D'étude","Titre_Étude","Location","Mobilité","Tarif_Journalier_Minimum","Tarif_Journalier_Maximum","Tarif_Heure_Minimum","Tarif_Heure_Maximum","Expériences","Visibilité","Pourcentage_Profil_Complété","Import_LinkedIn","Années_D'expériences","Done","Géographie"
"65509a3172811d2ae603e0e3","expert","12/10/2023","2023-11-12T09:47:31.0340000","Services aux entreprises","Autre","Bac5","Mastère spécialisé Ingénierie et Gestion de l'Environnement Mines Paris Tech","Lyon et périphérie","Locale","420","1500","60","250","[{""date"":1567288800000,""dateEnd"":"""",""company"":""EVEA SAS Coopérative"",""job"":""Cheffe de projet ACV et éco-conception"",""descriptionExp"":""Fondée en 2005, EVEA est un cabinet de conseil leader dans le domaine de l'écoconception de produits et de service en France.\r\n\r\nMes missions sont les suivantes :\r\n\r\n- Évaluations environnementales (notamment ACV) dans le secteur cosmétique et parfumerie (formule & packaging) ; textile \r\n- Évaluations sociales ;\r\n- Développement commercial \r\n- Propositions de pistes d’amélioration de la performance environnementale et sociale d’un système (produit ou service) ;\r\n- Formation à destination d’entreprises à l’ACV et SimaPro\r\n- Construction de bases de données et contribution au développement d’outils d’éco-conception adaptés aux besoins de nos clients ;\r\n- Collecte de données, modélisation dans SimaPro ;\r\n- Interprétation et présentation de résultats (rapport, diaporama) ;\r\n- Méthodologie interne (R&D) ;\r\n- Recherche bibliographique et veille.""},{""date""...","TRUE","1","TRUE","Entre 5 et 10 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[4.835659,45.764043]}}"
"654d02b472811d2ae603dc97","expert","09/10/2023","2023-11-15T10:35:27.8330000","Informatique / Télécoms","Marketing et communication","Bac5","Management de la stratégie de communication commerciale d'entreprise","Lyon et périphérie","Nationale","660","800","75","90","[{""date"":1583017200000,""dateEnd"":"""",""company"":""Indépendant"",""job"":""Consultant UX senior & Product Manager"",""descriptionExp"":""J’accompagne les organisations à imaginer, concevoir et produire des produits de qualité, intuitifs et désirables. ⬇️\r\n\r\nMon objectif : accélérer et augmenter la valeur des démarches de conception et de production.\r\n\r\n# Comment je peux vous aider : \r\n    - Ateliers de cadrage stratégique et d’idéation\r\n    - Recherche et tests utilisateurs\r\n    - Architecture d’information et stratégie de contenu\r\n    - Road map produit et spécifications fonctionnelles\r\n    - Ergonomie, design émotionnel et persuasif\r\n    - Wireframes, prototypes et MVP fonctionnel     \r\n    - Définition et  pilotage de KPI\r\n    - Stratégie de déploiement et amélioration continue\r\n    - Formations sur mesure\r\n\r\n\r\n# Ils me font confiance :\r\nNAOS · Bioderma · Bayard · User Adgents · Cetelem · COLAS · Coyote · Cofidis · Native Communication · Agence ZOL · Novaway · Dimotrans · Lyon Star...","TRUE","1","TRUE","Entre 10 et 15 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[4.835659,45.764043]}}"
"654cef5472811d2ae603dc5f","expert","09/10/2023","2023-12-01T10:06:07.5969998","Édition / Communication / Information","Marketing et communication","Bac3","BTS Communication des entreprises et des organisations + DEES communication culturelle et relations publiques","Bordeaux et périphérie","Locale","500","850","50","110","[{""date"":1567288800000,""dateEnd"":1698706800000,""company"":""Les BURN’ettes - Association L’BURN"",""job"":""Chargée de communication et événements"",""descriptionExp"":""Chargée de communication de l’association et Community manager auprès du collectif des BURN’ettes.\r\nFondatrice du podcast Super BURN’ettes : j'ai imaginé et réalisé une émission radio de confidences au féminin sur l'avant/après burn out et la reconstruction, des itv d'expertes du burnout et de témoignages d'hommes victimes de burnout. Bonne écoute !\r\n\r\nEn tant que community manager \r\n- Animation des réseaux sociaux\r\n- Rédaction d'articles web\r\n- Gestion du site web et blog\r\n- Stratégie éditoriale\r\n- Création de visuels pour le web \r\n- Réalisation d'un podcast\r\n- Prise de photos et vidéos\r\n- coordination du pôle bénévoles""},{""date"":1470002400000,""dateEnd"":1564524000000,""company"":""Festival FACE & SI"",""job"":""Responsable de projet de communication"",""descriptionExp"":""Festival de musique et spectacle vivant (20 concerts, 3 jours, 15 ...","TRUE","1","TRUE","Entre 5 et 10 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"654cddc672811d2ae603dc1d","expert","09/10/2023","2023-11-22T11:52:02.8940000","Management","Ressources Humaines","Bac5","Master 2 - Management RH - La Sorbonne","Bordeaux, Nouvelle-Aquitaine, France","Locale","500","700","50","100","[{""date"":1598911200000,""dateEnd"":"""",""company"":""AXA Partners"",""job"":""Global HR Business Partner"",""descriptionExp"":""Teams : IT, Security, Transformation, Procurement & Customer Experience (600 people/12 countries)\r\nContext : Digital & Agile transformation\r\n- Member of the Leadership Team\r\n- Agile ambassador for Operations & HR/Com teams (1000 employees)\r\nMissions :\r\n- Define & Drive change management & HR plans across all countries\r\n- Create & implement attractivity and retention plans for tech profiles (100 recruitments in 2 years)\r\n- Coordinate all HR processes (Talent, Performance, Comp&Ben,...)\r\n- Co-build Agile strategy for HR & Com Teams (200 people) & ensure delivery""},{""date"":1535752800000,""dateEnd"":1601503200000,""company"":""DARE"",""job"":""HR Manager"",""descriptionExp"":""International Bancassurance partnership (2 companies, 5 countries, from 5 to 50 people in 2 years)\r\nTeams : IT/Digital, Product Owner, Agile coach, Insurance & Support Functions\r\nContext : Start-up creation & Agile env...","TRUE","1","TRUE","Entre 10 et 15 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"654bcbe872811d2ae603d9e9","expert","08/10/2023","2023-11-08T18:49:46.9050000","Industrie","Production","Bac2","BTS","Hourtin, Nouvelle-Aquitaine, France","Nationale","1450","2100","200","350","[{""date"":1243807200000,""dateEnd"":"""",""company"":""Caliopé"",""job"":""Dirigeant ｜Consultant｜Formateur｜Mentor"",""descriptionExp"":""•\tRéalisation d’audits d’organisation et de performance Industrielle – Industries, service & administration.\r\n•\tÉlaboration de schéma directeur d’actions d’excellence opérationnelle – Industries et services.\r\n•\tRéalisation d’actions de conseil : Gestion Industrielle & Excellence Opérationnelle – Industries et services.\r\n•\tRéalisation de formations (inter-intra) Gestion Industrielle & Excellence Opérationnelle – Direct ou sous traitance pour différents organismes de formation.\r\n•\tRéalisation de mentoring auprès de cadres dirigeants et techniques.\r\n""},{""date"":1580511600000,""dateEnd"":"""",""company"":""CPC Nouvelle Aquitaine"",""job"":""Administrateur de la CPC - Chambre Professionnelle du Conseil"",""descriptionExp"":""""},{""date"":1091311200000,""dateEnd"":1277935200000,""company"":""Epsilon - Composite"",""job"":""Responsable Méthodes Industrielles｜Amélioration Continue｜Performance Industrielle"",...","FALSE","83","TRUE","+ de 25 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-1.057202,45.186089]}}"
"654ba0c772811d2ae603d8f0","expert","08/10/2023","2023-11-17T15:02:14.2170000","Services aux entreprises","Marketing et communication","Bac5","MBA ","Bordeaux, Nouvelle-Aquitaine, France","Régional","600","900","70","130","[{""date"":1477954800000,""dateEnd"":1690754400000,""company"":""Barterlink"",""job"":""Business Development Manager & Associé"",""descriptionExp"":""BarterLink est un dispositif d’échanges multilatéraux interentreprises présent sur tout le territoire national et leader sur son marché.\r\nCe système comporte beaucoup d’avantages : \r\n-\tPréservation de trésorerie sur les achats ( https://vimeo.com/301573735)\r\n-\tRencontre de nouveaux clients, + de CA & création de pouvoir d’achat (https://vimeo.com/326629678)\r\n-\tAmélioration de votre visibilité nationale grâce à notre newsletter dédiée & relais de votre actualité sur les réseaux sociaux.\r\n-\tEngagement dans une démarche RSE autour des usages de l’économie circulaire et collaborative\r\n\r\n✅ Plus de 1 500 entreprises membres\r\n✅ Plus de 2 M€ échangés par an\r\n✅ Près de 80% des besoins couverts (services et marchandises)\r\n\r\nMes missions :\r\n▪️ Directeur Développement B2B\r\n- détection et intégration de nouveaux membres en lien notamment avec les besoins ex...","TRUE","1","TRUE","+ de 25 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"654b447b72811d2ae603d6cf","expert","08/10/2023","2023-11-08T09:11:49.5450000","Enseignement / Recherche / Formation","Marketing et communication","Bac5","MASTER Direction artistique et design graphique communication visuelle et publicité","Lyon, Auvergne-Rhône-Alpes, France","Locale","600","700","70","80","[{""date"":1262300400000,""dateEnd"":"""",""company"":""Jesuisuncreatif"",""job"":""Directeur Artistique Senior I Designer Graphique I UX Ui Designer "",""descriptionExp"":""Branding : conception et création stratégie de marque, identité visuelle et charte graphique.\r\nUx / Ui design : design thinking, zoning, maquettage et déclinaison site web et apps. Web design no code.\r\nCommunication visuelle / publicité : conception, création et activation des campagnes digitales et print.\r\nSocial media management : conception, création et mise en place de la stratégie et des contenus.\r\nLead des créatifs : graphiste, photographe, illustrateur, motion designer, monteur vidéo, développeur.\r\nGestion de la relation client : conseils stratégiques marketing et accompagnement.""},{""date"":1640991600000,""dateEnd"":"""",""company"":""Bellecour School"",""job"":""Intervenant | Formateur"",""descriptionExp"":""École supérieure de design, média et entertainment I Bachelor Média et Communication I Master Direction Artistique et Design Graphique""},{""date""...","TRUE","1","TRUE","Entre 15 et 25 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[4.835659,45.764043]}}"
"654aa4e472811d2ae603d4dd","expert","07/10/2023","2023-11-17T08:48:17.9680000","Informatique / Télécoms","Informatique et Cybersécurité","Bac2","BTS IRIS","Cuq, Occitanie, France","International","400","1300","50","250","[{""date"":1377986400000,""dateEnd"":1567202400000,""company"":""Education Nationale"",""job"":""Administrateur Systeme et Reseau"",""descriptionExp"":""Mise en Place de nombreux projets et maintenance d'un parc de 950 postes au Lycée la Borde Basse a CASTRES. (Serveur VMware vSphere, Installation Maintenance de Windows Serveur avec AD, DHCP, DNS, NPS, Travail sur fichier PowerShell pour assurer certaines taches exhaustives et récurrentes . Installation d'une zone Wifi avec borne Unifi + Serveur Pfsense avec les services suivant : DHCP, Portail Captif, Firewall. Déploiement d'images WDS, MDT, Ghost. Mise en place d'un Serveur antivirus TREND Micro et Kaspersky. Serveur d'applications avec licences flottantes. Administration d'actifs Allied Telesis et HP, gestion VLAN, Routage, Spanning Tree, etc... Assistance Utilisateurs, Formation utilisateurs.""},{""date"":1567288800000,""dateEnd"":1699398000000,""company"":""Indépendant"",""job"":""Auto-entrepreneur"",""descriptionExp"":""Formateur spécialisé dans les modules Windows, VmWare, Hyper-...","TRUE","1","TRUE","Entre 10 et 15 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[2.0910377,43.65204809999999]}}"
"654a667b72811d2ae603d47b","expert","07/10/2023","2023-11-21T13:18:51.5750000","Électronique / Électricité","Achats","Bac5","Mastère Spécialisé Logistique et Achats Internationaux","Lyon, France","Régional","500","1500","70","250","[{""date"":1685570400000,""dateEnd"":"""",""company"":""ACTION CONTRE LA FAIM"",""job"":""Volunteer Purchasing Consultant"",""descriptionExp"":""Analysis of purchasing data\r\nPurchasing process modelisation""},{""date"":1606777200000,""dateEnd"":"""",""company"":""Time for the Planet"",""job"":""Associé"",""descriptionExp"":""""},{""date"":1604185200000,""dateEnd"":"""",""company"":""EDF"",""job"":""Purchasing Analyst"",""descriptionExp"":""Compétences : Supplier Sourcing""},{""date"":1538344800000,""dateEnd"":1606777200000,""company"":""EDF"",""job"":""FM Purchaser"",""descriptionExp"":""""},{""date"":1425164400000,""dateEnd"":1538344800000,""company"":""EDF"",""job"":""Electrical Equipment Purchaser"",""descriptionExp"":""HPC and Flamanville Projects\r\n\r\n- Work on existing contracts (addendum negotiation, follow up...)\r\n- Negotiating new contracts (FIDIC, NEC, french Law) some of them >10M€""},{""date"":1306879200000,""dateEnd"":1427752800000,""company"":""EDF"",""job"":""Intellectual services purchaser"",""descriptionExp"":""Engineering study purchasing for 2 EDF engineering centers\r\n50 new con...","TRUE","1","TRUE","Entre 10 et 15 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[4.835659,45.764043]}}"
"654a4fc272811d2ae603d439","expert","07/10/2023","2023-11-22T15:27:56.6710000","Management","Direction et Administration","Bac5","ECONOMISTE","Tarbes, France","Régional","1000","1500","130","250","[{""date"":1527804000000,""dateEnd"":1701298800000,""company"":""STELIA PORTUGAL"",""job"":""DIRECTEUR GENERAL"",""descriptionExp"":""Création d'une filiale de production d'aérostructures au Portugal ""}]","TRUE","1","FALSE","+ de 25 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[0.078082,43.23295100000001]}}"
"654a037e72811d2ae603d331","expert","07/10/2023","2023-11-14T08:22:53.7630000","Enseignement / Recherche / Formation","Autre","Bac4","maitrise lettres modernes","Lyon, France","Locale","400","1500","60","250","[{""date"":1220220000000,""dateEnd"":1393542000000,""company"":""lycée Edouard Branly"",""job"":""Formatrice culture générale et expression/ Histoire-géographie/ communication"",""descriptionExp"":""Formatrice pour les classes de Bac Pro et de BTS Suivi pédagogique des élèves stagiaires. Suivi de la formation professionnelle. Gestion administrative en lien avec divers acteurs: entreprises (EDF, Orange), établissement scolaire, enseignants, stagiaires. Maitre de stage, aide à la soutenance des mémoires...""},{""date"":1409522400000,""dateEnd"":1435960800000,""company"":""Cours Pascal"",""job"":""Formatrice lettres/ histoire-géographie"",""descriptionExp"":""enseignante pour des élèves triplans au BAC. Poste où une grande adaptibilité est nécessaire avec la mise en place de méthodes pédagogiques novatrices et sur-mesure.""},{""date"":1441058400000,""dateEnd"":1467237600000,""company"":""lycée Trévoux -Rectorat de Lyon"",""job"":""enseignante en français/ théâtre"",""descriptionExp"":""enseignante en français, théâtre\r\nCréation de projets pluridisciplin...","TRUE","1","FALSE","Entre 15 et 25 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[4.835659,45.764043]}}"
